index,time_us,ax,ay,az
2570,2570956,1.76213,-0.18675,-9.25838
2571,2571956,1.58257,0.28730,-9.63187
2572,2572956,1.60890,-0.08380,-9.25119
2573,2573956,2.03268,0.37589,-9.70370
2574,2574956,1.33118,-0.44532,-9.16500
2575,2575956,1.24738,-0.05746,-9.47864
2576,2576956,1.70228,-0.02873,-9.55765
2577,2577956,1.27372,0.28491,-9.53850
2578,2578956,2.04704,-0.16041,-9.30866
2579,2579956,0.60334,-0.43574,-9.41640
2580,2580956,2.73178,0.79009,-10.01495
2581,2581956,1.43652,-0.66798,-8.80587
2582,2582956,1.69509,1.49398,-10.08198
2583,2583956,2.03268,-0.54348,-9.06445
2584,2584956,1.40061,0.36631,-9.43076
2585,2585956,1.79565,-0.13168,-9.39485
2586,2586956,1.47243,-0.10056,-9.54329
2587,2587956,1.66158,0.33040,-9.43316
2588,2588956,1.71425,-0.09098,-9.57681
2589,2589956,1.91297,0.26336,-9.45470
2590,2590956,1.01754,-0.45969,-9.16022
2591,2591956,1.65918,0.18435,-9.80186
2592,2592956,1.21865,-0.25618,-9.33978
2593,2593956,2.25294,0.70629,-9.98622
2594,2594956,0.76614,-1.35033,-8.76038
2595,2595956,1.97522,1.44849,-10.24958
2596,2596956,2.22421,-0.80445,-8.97586
2597,2597956,1.06303,0.78530,-9.45710
2598,2598956,2.29125,0.85473,-9.87848
2599,2599956,1.52989,-0.73263,-8.97586
2600,2600956,1.52989,0.47166,-9.54089
2601,2601956,1.73101,-0.15802,-9.26795
2602,2602956,1.58017,0.30885,-9.70609
2603,2603956,1.55144,-0.08859,-9.23444
2604,2604956,2.03747,0.38786,-9.67736
2605,2605956,1.31921,-0.39744,-9.20331
2606,2606956,1.21386,0.01915,-9.45710
2607,2607956,1.75974,-0.01915,-9.52174
2608,2608956,1.40300,0.26336,-9.56723
2609,2609956,2.04465,-0.10774,-9.36372
2610,2610956,0.54827,-0.45729,-9.42837
2611,2611956,2.73657,0.78530,-9.97424
2612,2612956,1.43652,-0.71826,-8.79151
2613,2613956,1.67115,1.42934,-10.14902
2614,2614956,1.97522,-0.49321,-9.10994
2615,2615956,1.39103,0.36392,-9.49780
2616,2616956,1.77171,-0.08859,-9.36612
2617,2617956,1.49638,0.02634,-9.57202
2618,2618956,1.77410,0.38547,-9.45470
2619,2619956,1.77410,-0.05986,-9.52413
2620,2620956,1.91057,0.25379,-9.46189
2621,2621956,1.02472,-0.50039,-9.21528
2622,2622956,1.65439,0.22984,-9.74919
2623,2623956,1.27372,-0.22745,-9.19613
2624,2624956,2.21224,0.79727,-9.88326
2625,2625956,0.78051,-1.40779,-8.71968
2626,2626956,1.93451,1.31442,-10.33337
2627,2627956,2.25294,-0.78051,-9.02135
2628,2628956,1.10612,0.72305,-9.47625
2629,2629956,2.29365,0.91219,-9.92397
2630,2630956,1.48680,-0.76136,-8.99741
2631,2631956,1.56341,0.46926,-9.54568
2632,2632956,1.75256,-0.14844,-9.18416
2633,2633956,1.57299,0.29209,-9.68694
2634,2634956,1.54426,-0.08619,-9.25359
2635,2635956,2.02549,0.37589,-9.74440
2636,2636956,1.37188,-0.42856,-9.21528
2637,2637956,1.19231,-0.05267,-9.43794
2638,2638956,1.69270,0.00239,-9.55047
2639,2639956,1.38385,0.33040,-9.58399
2640,2640956,2.09493,-0.26576,-9.35893
2641,2641956,0.50757,-0.30167,-9.42837
2642,2642956,2.74376,0.67038,-9.95030
2643,2643956,1.36948,-0.65362,-8.76517
2644,2644956,1.67355,1.48201,-10.12987
2645,2645956,2.01592,-0.54348,-9.09078
2646,2646956,1.38145,0.37828,-9.41161
2647,2647956,1.82199,-0.13168,-9.29429
2648,2648956,1.52511,-0.02873,-9.47625
2649,2649956,1.69031,0.33998,-9.43555
2650,2650956,1.73819,-0.15802,-9.54568
2651,2651956,1.94649,0.27533,-9.51216
2652,2652956,1.02951,-0.50518,-9.19373
2653,2653956,1.61369,0.17717,-9.81862
2654,2654956,1.22823,-0.27533,-9.28232
2655,2655956,2.16436,0.67995,-9.91678
2656,2656956,0.78530,-1.35033,-8.78672
2657,2657956,1.95127,1.26893,-10.25437
2658,2658956,2.29843,-0.75896,-9.05727
2659,2659956,1.15640,0.74460,-9.47386
2660,2660956,2.30322,0.92656,-9.93115
2661,2661956,1.52989,-0.79727,-9.02135
2662,2662956,1.57299,0.45011,-9.61751
2663,2663956,1.75256,-0.18435,-9.27993
2664,2664956,1.58257,0.26336,-9.70609
2665,2665956,1.65439,0.02873,-9.19852
2666,2666956,2.10450,0.40462,-9.66539
2667,2667956,1.41258,-0.43814,-9.16500
2668,2668956,1.14922,-0.08619,-9.50259
2669,2669956,1.78129,-0.04549,-9.60554
2670,2670956,1.37188,0.17478,-9.53611
2671,2671956,2.10450,-0.05028,-9.45470
2672,2672956,0.52672,-0.66319,-9.32542
2673,2673956,2.69827,0.87388,-9.99100
2674,2674956,1.49159,-0.76854,-8.68138
2675,2675956,1.64721,1.45807,-10.03649
2676,2676956,2.05901,-0.48123,-9.08121
2677,2677956,1.36230,0.38068,-9.38288
2678,2678956,1.74298,-0.05028,-9.31105
2679,2679956,1.53947,-0.09337,-9.48583
2680,2680956,1.67834,0.41420,-9.40442
2681,2681956,1.66158,-0.14126,-9.38288
2682,2682956,1.94170,0.31125,-9.44752
2683,2683956,1.04387,-0.50996,-9.09078
2684,2684956,1.58975,0.20111,-9.71328
2685,2685956,1.26174,-0.28252,-9.28232
2686,2686956,2.12366,0.74939,-9.92636
2687,2687956,0.78769,-1.38624,-8.74602
2688,2688956,1.74058,1.27611,-10.20888
2689,2689956,2.24097,-0.76854,-9.07881
2690,2690956,0.99120,0.53870,-9.35893
2691,2691956,2.19309,0.99359,-9.93833
2692,2692956,1.58257,-0.78769,-8.96150
2693,2693956,1.52271,0.47405,-9.62469
2694,2694956,1.73580,-0.16759,-9.27753
2695,2695956,1.53468,0.23942,-9.69412
2696,2696956,1.60172,0.06704,-9.23683
2697,2697956,2.03028,0.38547,-9.62230
2698,2698956,1.35512,-0.40941,-9.16979
2699,2699956,1.12288,-0.03112,-9.43555
2700,2700956,1.79805,0.07183,-9.53611
2701,2701956,1.33118,0.22505,-9.44513
2702,2702956,2.19548,0.14365,-9.42118
2703,2703956,0.47405,-0.67516,-9.31823
2704,2704956,2.63123,1.01514,-10.09874
2705,2705956,1.50595,-0.63925,-8.72926
2706,2706956,1.60172,1.34315,-10.05565
2707,2707956,2.10450,-0.34955,-9.18416
2708,2708956,1.44610,0.22505,-9.41161
2709,2709956,1.70946,-0.08859,-9.38527
2710,2710956,1.47004,-0.10534,-9.50498
2711,2711956,1.65918,0.40223,-9.52174
2712,2712956,1.66636,-0.16281,-9.46907
2713,2713956,1.93930,0.35195,-9.52653
2714,2714956,1.01035,-0.54588,-9.17219
2715,2715956,1.52750,0.22984,-9.84735
2716,2716956,1.35272,-0.23942,-9.35654
2717,2717956,2.09493,0.74220,-9.91918
2718,2718956,0.91219,-1.33118,-8.74123
2719,2719956,1.68312,1.16837,-10.15381
2720,2720956,2.36308,-0.72784,-9.15303
2721,2721956,1.10852,0.45250,-9.32781
2722,2722956,2.24576,1.10133,-9.93115
2723,2723956,1.62327,-0.88585,-8.95910
2724,2724956,1.47962,0.45729,-9.59117
2725,2725956,1.73101,-0.16999,-9.19373
2726,2726956,1.47722,0.23224,-9.65821
2727,2727956,1.62087,0.05746,-9.28232
2728,2728956,2.00634,0.36871,-9.77553
2729,2729956,1.43173,-0.35674,-9.24880
2730,2730956,1.08457,-0.10774,-9.45470
2731,2731956,1.73340,0.06464,-9.70131
2732,2732956,1.19471,0.09337,-9.40921
2733,2733956,2.28407,0.21069,-9.51216
2734,2734956,0.44053,-0.85234,-9.20810
2735,2735956,2.60968,1.13485,-10.11790
2736,2736956,1.64482,-0.79487,-8.73884
2737,2737956,1.58736,1.27850,-10.02931
2738,2738956,2.15239,-0.26097,-9.16022
2739,2739956,1.43173,0.15083,-9.34936
2740,2740956,1.73101,-0.01676,-9.39485
2741,2741956,1.52271,0.00718,-9.54808
2742,2742956,1.68791,0.45011,-9.60075
2743,2743956,1.62566,-0.22745,-9.43794
2744,2744956,1.98958,0.39025,-9.56962
2745,2745956,1.06781,-0.53151,-9.12670
2746,2746956,1.51074,0.20830,-9.73004
2747,2747956,1.38864,-0.17717,-9.27035
2748,2748956,1.96564,0.79248,-9.87608
2749,2749956,1.04866,-1.26893,-8.71489
2750,2750956,1.58496,1.13246,-10.11071
2751,2751956,2.46603,-0.47405,-9.24880
2752,2752956,1.04148,0.25857,-9.19852
2753,2753956,2.16675,1.22823,-10.02213
2754,2754956,1.68073,-0.95050,-8.94953
2755,2755956,1.42455,0.51715,-9.59357
2756,2756956,1.80523,-0.15323,-9.24162
2757,2757956,1.50835,0.21787,-9.65582
2758,2758956,1.57299,0.13647,-9.24880
2759,2759956,1.98958,0.33519,-9.69173
2760,2760956,1.55384,-0.35434,-9.22007
2761,2761956,1.12288,-0.14126,-9.31105
2762,2762956,1.76692,0.04070,-9.65342
2763,2763956,1.28569,0.09098,-9.41879
2764,2764956,2.31040,0.32082,-9.63427
2765,2765956,0.47645,-0.97683,-9.20092
2766,2766956,2.54743,1.15879,-10.13944
2767,2767956,1.64721,-0.83079,-8.71489
2768,2768956,1.42455,1.34315,-9.90721
2769,2769956,2.16436,-0.13647,-9.29669
2770,2770956,1.43173,0.05986,-9.37569
2771,2771956,1.66636,0.06225,-9.36612
2772,2772956,1.53468,-0.09577,-9.41400
2773,2773956,1.68073,0.39504,-9.58638
2774,2774956,1.65918,-0.21548,-9.36612
2775,2775956,2.04225,0.43335,-9.61751
2776,2776956,1.08697,-0.54109,-9.11951
2777,2777956,1.48441,0.14365,-9.76595
2778,2778956,1.38864,-0.27294,-9.30387
2779,2779956,1.95846,0.72544,-9.90721
2780,2780956,1.11091,-1.18992,-8.83700
2781,2781956,1.36948,0.91459,-10.04607
2782,2782956,2.53067,-0.39504,-9.34696
2783,2783956,1.08457,0.13408,-9.05727
2784,2784956,2.15478,1.32639,-10.03170
2785,2785956,1.75495,-0.92656,-8.93277
2786,2786956,1.41976,0.51954,-9.60075
2787,2787956,1.79565,-0.16999,-9.24880
2788,2788956,1.49877,0.17478,-9.58160
2789,2789956,1.57538,0.15323,-9.23683
2790,2790956,1.91536,0.29449,-9.68694
2791,2791956,1.50356,-0.24660,-9.30147
2792,2792956,1.05345,-0.13168,-9.41879
2793,2793956,1.79326,0.06943,-9.67976
2794,2794956,1.18513,-0.02873,-9.40203
2795,2795956,2.26970,0.36871,-9.61990
2796,2796956,0.44532,-0.97444,-9.03811
2797,2797956,2.51870,1.23780,-10.19691
2798,2798956,1.74058,-0.84755,-8.81306
2799,2799956,1.40779,1.29287,-9.99579
2800,2800956,2.15478,-0.00479,-9.37091
2801,2801956,1.45807,-0.02155,-9.25598
2802,2802956,1.64242,0.06943,-9.40203
2803,2803956,1.59693,-0.08619,-9.40682
2804,2804956,1.69270,0.44532,-9.55287
2805,2805956,1.66158,-0.28012,-9.36372
2806,2806956,2.07577,0.49799,-9.61033
2807,2807956,1.13964,-0.54348,-9.12670
2808,2808956,1.50116,0.12689,-9.69173
2809,2809956,1.49638,-0.17717,-9.30626
2810,2810956,1.91536,0.73023,-9.90481
2811,2811956,1.22104,-1.08218,-8.82263
2812,2812956,1.32399,0.85473,-9.95030
2813,2813956,2.60250,-0.24900,-9.36612
2814,2814956,1.07260,0.04070,-9.12430
2815,2815956,2.01592,1.36469,-10.07001
2816,2816956,1.77889,-0.89783,-8.94713
2817,2817956,1.39103,0.50278,-9.58878
2818,2818956,1.82917,-0.20590,-9.31584
2819,2819956,1.52989,0.16520,-9.64863
2820,2820956,1.64960,0.16281,-9.26317
2821,2821956,1.91536,0.22984,-9.70849
2822,2822956,1.61130,-0.16520,-9.32781
2823,2823956,1.12527,-0.18914,-9.38048
2824,2824956,1.76213,0.09098,-9.63666
2825,2825956,1.19231,-0.05746,-9.28471
2826,2826956,2.33914,0.50757,-9.70131
2827,2827956,0.43574,-1.14682,-9.04529
2828,2828956,2.48518,1.31921,-10.19930
2829,2829956,1.80523,-0.94571,-8.72926
2830,2830956,1.35033,1.16837,-9.96706
2831,2831956,2.24576,0.08859,-9.43076
2832,2832956,1.48680,-0.11971,-9.20810
2833,2833956,1.64721,0.09816,-9.29669
2834,2834956,1.52750,-0.10295,-9.42597
2835,2835956,1.66397,0.45729,-9.67736
2836,2836956,1.60890,-0.22505,-9.32063
2837,2837956,2.12366,0.47166,-9.59596
2838,2838956,1.12288,-0.57940,-9.05008
2839,2839956,1.34794,0.07422,-9.67497
2840,2840956,1.42455,-0.24421,-9.34457
2841,2841956,1.81959,0.72065,-9.87608
2842,2842956,1.32399,-1.08697,-8.83939
2843,2843956,1.24020,0.85234,-9.99100
2844,2844956,2.54982,-0.24421,-9.50737
2845,2845956,1.05345,0.02873,-9.06924
2846,2846956,2.08296,1.42934,-10.11071
2847,2847956,1.77410,-0.84036,-8.91122
2848,2848956,1.35512,0.45969,-9.56005
2849,2849956,1.77410,-0.21787,-9.33739
2850,2850956,1.42934,0.07901,-9.57681
2851,2851956,1.65439,0.16759,-9.26317
2852,2852956,1.94170,0.15802,-9.63427
2853,2853956,1.63045,-0.21308,-9.32542
2854,2854956,1.01993,-0.15802,-9.36133
2855,2855956,1.81241,0.17238,-9.72285
2856,2856956,1.19710,-0.08619,-9.33499
2857,2857956,2.30083,0.48842,-9.75158
2858,2858956,0.35913,-1.20189,-9.03332
2859,2859956,2.40857,1.34075,-10.22564
2860,2860956,1.81002,-0.88825,-8.77475
2861,2861956,1.35272,1.24977,-9.92636
2862,2862956,2.20506,0.16281,-9.43076
2863,2863956,1.42455,-0.10534,-9.20810
2864,2864956,1.60412,0.15323,-9.40921
2865,2865956,1.59214,-0.07661,-9.39724
2866,2866956,1.70467,0.46448,-9.60075
2867,2867956,1.59454,-0.23942,-9.30147
2868,2868956,2.01352,0.52672,-9.63187
2869,2869956,1.19950,-0.57700,-9.11233
2870,2870956,1.44370,0.13886,-9.63427
2871,2871956,1.51314,-0.23224,-9.31105
2872,2872956,1.73819,0.59855,-9.80904
2873,2873956,1.32878,-0.86670,-8.92319
2874,2874956,1.19710,0.63207,-9.85214
2875,2875956,2.66475,0.07661,-9.56005
2876,2876956,1.13246,-0.14605,-9.00459
2877,2877956,1.98479,1.47004,-10.13705
2878,2878956,1.88903,-0.82839,-8.97586
2879,2879956,1.35991,0.55545,-9.51695
2880,2880956,1.77889,-0.19154,-9.30387
2881,2881956,1.48441,0.11013,-9.59596
2882,2882956,1.63524,0.17957,-9.30147
2883,2883956,1.95846,0.14605,-9.61990
2884,2884956,1.67115,-0.15323,-9.28711
2885,2885956,0.99120,-0.27054,-9.30387
2886,2886956,1.72622,0.11492,-9.73482
2887,2887956,1.14682,-0.11971,-9.34696
2888,2888956,2.37026,0.55067,-9.75398
2889,2889956,0.41659,-1.31442,-8.93756
2890,2890956,2.40857,1.40779,-10.29507
2891,2891956,1.82438,-1.01035,-8.72447
2892,2892956,1.33596,1.21625,-9.90242
2893,2893956,2.25294,0.11492,-9.57920
2894,2894956,1.39582,-0.24421,-9.21289
2895,2895956,1.63763,0.21308,-9.43316
2896,2896956,1.59214,-0.10295,-9.32302
2897,2897956,1.61130,0.41180,-9.60793
2898,2898956,1.57299,-0.19154,-9.40203
2899,2899956,1.99198,0.47166,-9.71567
2900,2900956,1.09894,-0.54588,-9.17698
2901,2901956,1.37427,0.16520,-9.65582
2902,2902956,1.56581,-0.17957,-9.32781
2903,2903956,1.76932,0.60573,-9.86172
2904,2904956,1.45567,-0.97205,-8.92319
2905,2905956,1.11091,0.46448,-9.76834
2906,2906956,2.67193,0.10534,-9.56005
2907,2907956,1.13485,-0.27294,-8.95431
2908,2908956,1.98240,1.48919,-10.13944
2909,2909956,1.92015,-0.86910,-9.10275
2910,2910956,1.41018,0.47884,-9.57920
2911,2911956,1.77650,-0.19632,-9.31105
2912,2912956,1.46046,0.05986,-9.59357
2913,2913956,1.66636,0.23942,-9.22725
2914,2914956,1.93691,0.13886,-9.61033
2915,2915956,1.71664,-0.10534,-9.33978
2916,2916956,1.02951,-0.24181,-9.26795
2917,2917956,1.70946,0.09098,-9.68455
2918,2918956,1.13485,-0.13168,-9.33978
2919,2919956,2.32477,0.46926,-9.73004
2920,2920956,0.43096,-1.24738,-8.88009
2921,2921956,2.37265,1.40540,-10.30943
2922,2922956,1.86987,-0.92895,-8.77475
2923,2923956,1.29766,1.18992,-9.77313
2924,2924956,2.26252,0.24660,-9.53132
2925,2925956,1.43652,-0.32801,-9.22725
2926,2926956,1.63763,0.21069,-9.47386
2927,2927956,1.59933,-0.08859,-9.34218
2928,2928956,1.64242,0.35913,-9.66539
2929,2929956,1.53229,-0.24900,-9.30866
2930,2930956,2.05422,0.46687,-9.66779
2931,2931956,1.23780,-0.50278,-9.05966
2932,2932956,1.36948,0.09816,-9.63666
2933,2933956,1.59693,-0.22505,-9.34696
2934,2934956,1.66876,0.59616,-9.81144
2935,2935956,1.58496,-0.80206,-8.98065
2936,2936956,1.03908,0.41659,-9.74201
2937,2937956,2.71742,0.17957,-9.64863
2938,2938956,1.17555,-0.25618,-8.95910
2939,2939956,1.86508,1.50595,-10.15381
2940,2940956,1.90818,-0.82839,-9.00220
2941,2941956,1.45089,0.51954,-9.50977
2942,2942956,1.80044,-0.17478,-9.27274
2943,2943956,1.44849,0.06943,-9.61033
2944,2944956,1.64960,0.24181,-9.33260
2945,2945956,1.83635,0.10774,-9.58160
2946,2946956,1.74777,-0.01197,-9.34218
2947,2947956,1.02951,-0.36152,-9.23444
2948,2948956,1.72143,0.12450,-9.67976
2949,2949956,1.16837,-0.24181,-9.18655
2950,2950956,2.33914,0.69671,-9.83778
2951,2951956,0.46208,-1.39103,-8.96389
2952,2952956,2.25055,1.47483,-10.31183
2953,2953956,2.02549,-0.93374,-8.88488
2954,2954956,1.32878,0.96726,-9.78510
2955,2955956,2.26491,0.43574,-9.63187
2956,2956956,1.38624,-0.37350,-9.16500
2957,2957956,1.60172,0.31364,-9.50019
2958,2958956,1.67834,-0.17238,-9.36851
2959,2959956,1.65439,0.40941,-9.64145
2960,2960956,1.54665,-0.18435,-9.28232
2961,2961956,1.98479,0.47884,-9.66779
2962,2962956,1.14443,-0.48363,-9.14106
2963,2963956,1.30723,0.13168,-9.57441
2964,2964956,1.64242,-0.18196,-9.41400
2965,2965956,1.63285,0.49081,-9.73482
2966,2966956,1.60412,-0.77572,-8.99741
2967,2967956,0.88585,0.26576,-9.71567
2968,2968956,2.70784,0.25139,-9.70849
2969,2969956,1.20428,-0.37350,-8.95192
2970,2970956,1.86029,1.46525,-10.11790
2971,2971956,1.88903,-0.77333,-8.95431
2972,2972956,1.41497,0.57221,-9.53611
2973,2973956,1.84114,-0.17238,-9.29429
2974,2974956,1.47483,0.02394,-9.57920
2975,2975956,1.69270,0.31364,-9.28711
2976,2976956,1.85311,0.05028,-9.66300
2977,2977956,1.77410,0.04549,-9.36612
2978,2978956,0.97444,-0.30885,-9.25598
2979,2979956,1.73101,0.16041,-9.67976
2980,2980956,1.14682,-0.20111,-9.27035
2981,2981956,2.31519,0.71108,-9.85693
2982,2982956,0.58179,-1.32399,-8.87291
2983,2983956,2.15478,1.34315,-10.19930
2984,2984956,2.07577,-0.87149,-8.89207
2985,2985956,1.25696,0.90261,-9.73004
2986,2986956,2.25534,0.57461,-9.66300
2987,2987956,1.47962,-0.50996,-9.07642
2988,2988956,1.56820,0.32082,-9.42118
2989,2989956,1.66397,-0.08140,-9.28232
2990,2990956,1.64960,0.37589,-9.71088
2991,2991956,1.59454,-0.22984,-9.30387
2992,2992956,2.09014,0.41659,-9.67018
2993,2993956,1.27132,-0.52912,-9.11473
2994,2994956,1.29047,0.02873,-9.65342
2995,2995956,1.67594,-0.16281,-9.49301
2996,2996956,1.56581,0.49799,-9.80426
2997,2997956,1.77410,-0.71347,-9.15303
2998,2998956,0.83797,0.11732,-9.73482
2999,2999956,2.79164,0.37828,-9.83059
3000,3000956,1.20428,-0.50039,-8.88488
3001,3001956,1.83396,1.48680,-10.16578
3002,3002956,1.94409,-0.75178,-9.00699
3003,3003956,1.38624,0.46687,-9.51935
3004,3004956,1.80044,-0.20111,-9.25119
3005,3005956,1.48441,0.05986,-9.55765
3006,3006956,1.72383,0.31364,-9.35415
3007,3007956,1.78129,0.00479,-9.53611
3008,3008956,1.76692,0.09098,-9.34218
3009,3009956,0.96486,-0.36631,-9.19373
3010,3010956,1.68552,0.10534,-9.78989
3011,3011956,1.19231,-0.24900,-9.24641
3012,3012956,2.28886,0.73263,-9.75398
3013,3013956,0.67038,-1.37667,-8.86333
3014,3014956,2.05901,1.34794,-10.27112
3015,3015956,2.09732,-0.75178,-8.88249
3016,3016956,1.17076,0.81163,-9.53132
3017,3017956,2.26970,0.67038,-9.72046
3018,3018956,1.50835,-0.67277,-9.11233
3019,3019956,1.54905,0.34477,-9.55765
3020,3020956,1.64960,-0.11492,-9.35893
3021,3021956,1.56581,0.33758,-9.64145
3022,3022956,1.56820,-0.13886,-9.20092
3023,3023956,2.05183,0.45490,-9.76834
3024,3024956,1.29526,-0.46687,-9.15303
3025,3025956,1.20428,0.05028,-9.46907
3026,3026956,1.71425,-0.01915,-9.44273
3027,3027956,1.49877,0.34716,-9.64624
3028,3028956,1.88424,-0.37110,-9.20331
3029,3029956,0.61292,-0.16281,-9.42597
3030,3030956,2.76770,0.69432,-9.96227
3031,3031956,1.38385,-0.52433,-8.78672
3032,3032956,1.72383,1.44131,-10.06762
3033,3033956,2.01352,-0.55306,-9.03572
3034,3034956,1.31202,0.38547,-9.49062
3035,3035956,1.75495,-0.17957,-9.32542
3036,3036956,1.44610,-0.03591,-9.55526
3037,3037956,1.67115,0.29209,-9.41879
3038,3038956,1.71664,-0.05507,-9.59596
3039,3039956,1.89381,0.25379,-9.46907
3040,3040956,1.00796,-0.47645,-9.17219
3041,3041956,1.68312,0.17478,-9.72046
3042,3042956,1.26893,-0.29688,-9.25598
3043,3043956,2.23379,0.78051,-9.87369
3044,3044956,0.82121,-1.38145,-8.76278
3045,3045956,2.00155,1.32639,-10.26155
3046,3046956,2.22182,-0.72784,-9.09078
3047,3047956,1.12288,0.65122,-9.54089
3048,3048956,2.23858,0.88346,-9.90481
3049,3049956,1.51553,-0.75178,-9.05487
3050,3050956,1.48919,0.41420,-9.55047
3051,3051956,1.62806,-0.13647,-9.24641
3052,3052956,1.50595,0.33519,-9.59117
3053,3053956,1.56341,-0.08380,-9.17219
3054,3054956,2.05422,0.35674,-9.72285
3055,3055956,1.33596,-0.48842,-9.19373
3056,3056956,1.23301,-0.01437,-9.48104
3057,3057956,1.72861,0.00000,-9.43555
3058,3058956,1.35272,0.25139,-9.54568
3059,3059956,2.05183,-0.10534,-9.34457
3060,3060956,0.48842,-0.48602,-9.37091
3061,3061956,2.73657,0.79727,-9.97664
3062,3062956,1.42934,-0.61052,-8.79151
3063,3063956,1.54665,1.42455,-10.23282
3064,3064956,2.00634,-0.52912,-9.17219
3065,3065956,1.40300,0.36871,-9.47146
3066,3066956,1.75016,-0.05267,-9.35415
3067,3067956,1.47004,0.00718,-9.47864
3068,3068956,1.67594,0.40701,-9.41879
3069,3069956,1.70228,-0.11492,-9.49301
3070,3070956,1.89381,0.24181,-9.50498
3071,3071956,1.01754,-0.41420,-9.16979
3072,3072956,1.68552,0.17717,-9.78271
3073,3073956,1.25696,-0.26815,-9.25359
3074,3074956,2.16675,0.83079,-9.89284
3075,3075956,0.81642,-1.37667,-8.73884
3076,3076956,1.89860,1.35033,-10.19691
3077,3077956,2.31998,-0.72544,-9.15543
3078,3078956,1.13964,0.58419,-9.46189
3079,3079956,2.25055,0.99599,-9.91678
3080,3080956,1.56102,-0.84515,-8.97826
3081,3081956,1.51553,0.39025,-9.51935
3082,3082956,1.72143,-0.21787,-9.28950
3083,3083956,1.52271,0.24660,-9.68455
3084,3084956,1.56820,-0.01915,-9.25119
3085,3085956,2.05901,0.39265,-9.66779
3086,3086956,1.35033,-0.42138,-9.13388
3087,3087956,1.17316,0.00479,-9.43555
3088,3088956,1.69509,-0.01437,-9.54329
3089,3089956,1.35272,0.26576,-9.51695
3090,3090956,2.13084,-0.07183,-9.29669
3091,3091956,0.51475,-0.54348,-9.29190
3092,3092956,2.67672,0.89783,-10.03170
3093,3093956,1.38145,-0.68474,-8.77236
3094,3094956,1.60651,1.43652,-10.11311
3095,3095956,2.05183,-0.44772,-9.17219
3096,3096956,1.42934,0.28491,-9.51935
3097,3097956,1.78607,-0.15083,-9.29669
3098,3098956,1.46525,-0.08859,-9.46428
3099,3099956,1.63285,0.32801,-9.46907
3100,3100956,1.65679,-0.09098,-9.50259
3101,3101956,1.92015,0.31603,-9.44273
3102,3102956,0.97205,-0.47166,-9.16979
3103,3103956,1.59933,0.16520,-9.74201
3104,3104956,1.29287,-0.26815,-9.20810
3105,3105956,2.13084,0.79966,-9.88087
3106,3106956,0.84994,-1.43413,-8.75799
3107,3107956,1.80283,1.29526,-10.25437
3108,3108956,2.33435,-0.71587,-9.13388
3109,3109956,1.10133,0.50757,-9.45710
3110,3110956,2.22900,1.05584,-9.99579
3111,3111956,1.56581,-0.80445,-8.96629
3112,3112956,1.44849,0.46926,-9.50019
3113,3113956,1.71185,-0.18196,-9.22007
3114,3114956,1.56341,0.28491,-9.59117
3115,3115956,1.60412,-0.00718,-9.23922
3116,3116956,2.01831,0.41899,-9.74201
3117,3117956,1.35033,-0.41420,-9.19852
3118,3118956,1.11809,0.01197,-9.53611
3119,3119956,1.70946,0.00479,-9.59357
3120,3120956,1.30723,0.15562,-9.57920
3121,3121956,2.11169,-0.02155,-9.44991
3122,3122956,0.41659,-0.57700,-9.30626
3123,3123956,2.72700,0.98881,-10.12987
3124,3124956,1.51553,-0.71108,-8.84179
3125,3125956,1.62087,1.48201,-10.14663
3126,3126956,2.05662,-0.44293,-9.15543
3127,3127956,1.35751,0.29209,-9.40921
3128,3128956,1.73819,-0.10534,-9.28950
3129,3129956,1.50356,-0.05267,-9.50977
3130,3130956,1.64003,0.36392,-9.50977
3131,3131956,1.65679,-0.11971,-9.52653
3132,3132956,1.99198,0.35195,-9.54329
3133,3133956,1.04148,-0.48842,-9.15782
3134,3134956,1.57538,0.23224,-9.79228
3135,3135956,1.30005,-0.30406,-9.21049
3136,3136956,2.15957,0.78769,-9.88805
3137,3137956,0.97205,-1.34794,-8.80587
3138,3138956,1.72861,1.19231,-10.15620
3139,3139956,2.29125,-0.61531,-9.10275
3140,3140956,1.03669,0.46208,-9.31584
3141,3141956,2.18351,1.14443,-10.00776
3142,3142956,1.54426,-0.80685,-8.98544
3143,3143956,1.45328,0.56503,-9.56484
3144,3144956,1.72383,-0.21787,-9.28232
3145,3145956,1.54665,0.24900,-9.72764
3146,3146956,1.58017,0.03831,-9.18895
3147,3147956,2.05901,0.30646,-9.68455
3148,3148956,1.39343,-0.44772,-9.22965
3149,3149956,1.13964,-0.08619,-9.45231
3150,3150956,1.74298,-0.00479,-9.60075
3151,3151956,1.31921,0.17957,-9.56005
3152,3152956,2.18830,0.01197,-9.49540
3153,3153956,0.48123,-0.64165,-9.38527
3154,3154956,2.78685,0.91937,-10.13944
3155,3155956,1.51553,-0.74699,-8.79151
3156,3156956,1.65918,1.41018,-10.08917
3157,3157956,2.08774,-0.40462,-9.09078
3158,3158956,1.39103,0.22984,-9.36612
3159,3159956,1.75016,-0.05028,-9.39006
3160,3160956,1.59933,-0.09337,-9.50737
3161,3161956,1.73101,0.39025,-9.54089
3162,3162956,1.63524,-0.18675,-9.51695
3163,3163956,1.98240,0.32082,-9.55526
3164,3164956,1.11809,-0.50757,-9.18176
