index,time_us,ax,ay,az
2511,2511955,0.72784,-0.76136,-9.51935
2512,2512955,0.68235,-0.34955,-9.65103
2513,2513956,0.68474,-0.40941,-9.61272
2514,2514955,0.55306,-0.40701,-9.50498
2515,2515955,0.91459,-0.56264,-9.54329
2516,2516955,0.62010,-0.36631,-9.57920
2517,2517955,0.62728,-0.69432,-9.53132
2518,2518955,0.82121,-0.28012,-9.59835
2519,2519956,0.86431,-0.76614,-9.55765
2520,2520955,0.28970,-0.28491,-9.60075
2521,2521956,1.04866,-0.71347,-9.43076
2522,2522955,0.96007,-0.44293,-9.45710
2523,2523955,0.13886,0.12929,-9.65821
2524,2524955,1.44131,-0.83797,-9.32302
2525,2525956,0.78051,-0.34955,-9.55526
2526,2526955,0.37350,-0.22027,-9.61990
2527,2527955,0.84994,-0.71108,-9.48583
2528,2528955,0.62728,-0.37110,-9.67976
2529,2529956,0.67756,-0.43335,-9.49780
2530,2530955,0.61292,-0.50518,-9.52892
2531,2531956,0.90022,-0.41899,-9.50498
2532,2532955,0.44293,-0.51954,-9.60314
2533,2533955,0.82361,-0.49560,-9.55287
2534,2534955,0.72305,-0.47166,-9.62948
2535,2535956,0.71347,-0.68953,-9.51456
2536,2536955,0.33279,-0.13647,-9.64384
2537,2537956,1.27850,-1.01993,-9.41640
2538,2538955,0.35195,0.00000,-9.63666
2539,2539955,0.55306,-0.33279,-9.58399
2540,2540955,1.39582,-0.93853,-9.36851
2541,2541955,0.31364,0.03831,-9.65821
2542,2542955,0.62728,-0.65601,-9.40203
2543,2543955,0.77333,-0.37350,-9.56484
2544,2544955,0.68714,-0.37350,-9.67018
2545,2545955,0.59376,-0.33279,-9.56723
2546,2546956,0.81882,-0.68714,-9.50737
2547,2547955,0.68953,-0.37110,-9.55287
2548,2548955,0.60334,-0.74699,-9.53132
2549,2549955,0.83558,-0.24900,-9.61751
2550,2550955,0.89783,-0.71108,-9.61033
2551,2551955,0.43335,-0.38307,-9.53371
2552,2552955,0.72784,-0.37110,-9.53611
2553,2553955,1.20428,-0.79487,-9.37330
2554,2554955,0.12689,0.20351,-9.67497
2555,2555956,1.19471,-0.83558,-9.40921
2556,2556955,0.98881,-0.59137,-9.50977
2557,2557955,0.36152,0.00479,-9.65342
2558,2558955,0.80445,-0.74220,-9.39485
2559,2559955,0.68953,-0.28252,-9.63666
2560,2560955,0.68235,-0.36152,-9.55526
2561,2561955,0.55067,-0.47645,-9.51456
2562,2562955,0.90501,-0.52194,-9.47864
2563,2563955,0.48363,-0.45490,-9.56005
2564,2564955,0.80206,-0.64165,-9.53611
2565,2565956,0.73263,-0.37828,-9.59357
2566,2566955,0.84755,-0.78290,-9.54329
2567,2567955,0.22027,-0.18675,-9.58399
2568,2568955,1.20189,-0.94571,-9.42597
2569,2569956,0.60573,-0.10056,-9.62708
2570,2570955,0.33279,-0.11013,-9.64863
2571,2571955,1.56341,-0.93613,-9.30387
2572,2572955,0.49799,-0.15323,-9.67736
2573,2573955,0.45729,-0.51715,-9.50977
2574,2574955,0.80685,-0.55306,-9.56962
2575,2575955,0.66319,-0.36871,-9.68215
2576,2576955,0.60813,-0.38068,-9.54089
2577,2577955,0.70629,-0.61770,-9.55526
2578,2578955,0.79009,-0.39744,-9.56962
2579,2579955,0.53630,-0.77572,-9.61511
2580,2580956,0.86191,-0.38068,-9.69412
2581,2581955,0.78769,-0.62728,-9.62948
2582,2582955,0.51715,-0.56503,-9.62230
2583,2583955,0.46687,-0.21308,-9.62948
2584,2584955,1.27850,-0.98402,-9.39964
2585,2585955,0.16999,0.21308,-9.72764
2586,2586955,0.92656,-0.57940,-9.44991
2587,2587955,1.26653,-0.82121,-9.42118
2588,2588955,0.32322,0.06943,-9.71567
2589,2589955,0.70629,-0.79009,-9.43555
2590,2590955,0.70629,-0.37828,-9.67018
2591,2591955,0.67277,-0.44772,-9.60075
2592,2592955,0.56503,-0.40223,-9.54329
2593,2593955,0.89543,-0.59137,-9.56484
2594,2594955,0.59616,-0.31364,-9.58878
2595,2595955,0.62489,-0.65122,-9.55047
2596,2596955,0.79009,-0.29449,-9.56962
2597,2597955,0.88825,-0.77093,-9.64624
2598,2598955,0.29928,-0.18675,-9.59596
2599,2599955,1.00796,-0.69671,-9.52653
2600,2600955,0.89064,-0.58179,-9.48104
2601,2601955,0.16041,0.09577,-9.66300
2602,2602955,1.40300,-0.89064,-9.33739
2603,2603955,0.74460,-0.37828,-9.59117
2604,2604955,0.34477,-0.21069,-9.60314
2605,2605955,0.84276,-0.64165,-9.45231
2606,2606955,0.64643,-0.38547,-9.72046
2607,2607955,0.67756,-0.41180,-9.51935
2608,2608955,0.64165,-0.50518,-9.58399
2609,2609955,0.88346,-0.48363,-9.52174
2610,2610955,0.42138,-0.61770,-9.50019
2611,2611955,0.81163,-0.46926,-9.50259
2612,2612955,0.73502,-0.44053,-9.63906
2613,2613955,0.77333,-0.66319,-9.45470
2614,2614955,0.27294,-0.08859,-9.62230
2615,2615955,1.26414,-1.01993,-9.40203
2616,2616955,0.39025,0.03591,-9.56484
2617,2617955,0.51954,-0.33040,-9.52653
2618,2618956,1.53947,-0.88585,-9.33978
2619,2619955,0.41659,-0.05267,-9.71328
2620,2620955,0.54348,-0.56743,-9.48583
2621,2621955,0.82121,-0.48123,-9.61272
2622,2622955,0.64643,-0.39025,-9.61511
2623,2623955,0.58179,-0.34716,-9.55765
2624,2624955,0.77333,-0.56264,-9.52174
2625,2625956,0.67756,-0.36152,-9.54329
2626,2626955,0.59855,-0.73023,-9.60554
2627,2627955,0.88107,-0.29449,-9.61272
2628,2628955,0.84036,-0.62249,-9.64145
2629,2629955,0.51715,-0.55306,-9.55526
2630,2630955,0.63686,-0.27533,-9.58399
2631,2631955,1.23301,-1.01993,-9.44273
2632,2632955,0.16281,0.23224,-9.74679
2633,2633955,1.10852,-0.65601,-9.44752
2634,2634955,1.10852,-0.71347,-9.39006
2635,2635956,0.26097,0.06464,-9.68933
2636,2636955,0.85473,-0.73741,-9.35415
2637,2637955,0.71826,-0.34955,-9.68215
2638,2638955,0.68235,-0.46208,-9.55765
2639,2639955,0.56982,-0.45969,-9.52892
2640,2640955,0.93853,-0.56982,-9.57441
2641,2641955,0.56264,-0.39265,-9.56484
2642,2642955,0.69432,-0.65841,-9.50737
2643,2643955,0.72784,-0.31125,-9.59117
2644,2644955,0.87867,-0.80685,-9.56723
2645,2645955,0.27773,-0.13408,-9.67257
2646,2646955,1.15640,-0.81163,-9.41640
2647,2647955,0.76136,-0.35434,-9.53611
2648,2648955,0.21308,-0.04070,-9.63666
2649,2649955,1.48441,-0.91219,-9.35175
2650,2650955,0.59376,-0.17478,-9.59835
2651,2651955,0.37828,-0.36392,-9.55047
2652,2652955,0.88107,-0.62968,-9.43316
2653,2653956,0.63686,-0.36631,-9.61751
2654,2654955,0.61770,-0.33279,-9.53371
2655,2655955,0.67756,-0.54827,-9.54329
2656,2656955,0.88585,-0.38786,-9.45949
2657,2657955,0.49081,-0.61292,-9.51935
2658,2658955,0.89543,-0.36152,-9.52653
2659,2659955,0.76614,-0.48123,-9.68215
2660,2660955,0.65841,-0.67516,-9.58878
2661,2661956,0.44053,-0.16999,-9.67976
2662,2662955,1.21386,-1.11330,-9.41400
2663,2663956,0.25139,0.09816,-9.69891
2664,2664955,0.72544,-0.43335,-9.56244
2665,2665955,1.45328,-0.87628,-9.37569
2666,2666956,0.31603,0.07422,-9.72525
2667,2667955,0.64643,-0.75417,-9.44991
2668,2668955,0.75657,-0.45490,-9.60554
2669,2669955,0.67038,-0.40701,-9.56962
2670,2670956,0.55306,-0.37110,-9.54329
2671,2671955,0.85473,-0.59616,-9.59117
2672,2672956,0.63686,-0.34477,-9.53371
2673,2673955,0.58179,-0.70150,-9.53371
2674,2674955,0.76136,-0.21548,-9.61990
2675,2675956,0.86191,-0.72544,-9.52174
2676,2676955,0.38068,-0.28012,-9.54808
2677,2677956,0.82600,-0.59376,-9.51935
2678,2678955,0.98402,-0.65601,-9.41879
2679,2679955,0.09098,0.18196,-9.72046
2680,2680955,1.36948,-0.84515,-9.35175
2681,2681955,0.87867,-0.47166,-9.53371
2682,2682956,0.39265,-0.06943,-9.61272
2683,2683955,0.87867,-0.69671,-9.47146
2684,2684956,0.68474,-0.32801,-9.68455
2685,2685955,0.74939,-0.37110,-9.53850
2686,2686956,0.62249,-0.45969,-9.56962
2687,2687955,0.92177,-0.45250,-9.50977
2688,2688956,0.45011,-0.49321,-9.62948
2689,2689955,0.82361,-0.47166,-9.56484
2690,2690955,0.79966,-0.45250,-9.56962
2691,2691955,0.78530,-0.68474,-9.59596
2692,2692956,0.23224,-0.06704,-9.68455
2693,2693955,1.26653,-0.98881,-9.42837
2694,2694955,0.52194,-0.13408,-9.54329
2695,2695955,0.46208,-0.20351,-9.56484
2696,2696956,1.52271,-0.91219,-9.33978
2697,2697955,0.42617,0.00000,-9.70609
2698,2698955,0.60573,-0.59616,-9.52413
2699,2699955,0.83797,-0.43814,-9.55526
2700,2700955,0.62968,-0.39504,-9.61511
2701,2701956,0.56503,-0.38786,-9.49301
2702,2702955,0.77812,-0.64883,-9.51216
2703,2703956,0.74939,-0.32082,-9.50498
2704,2704955,0.55545,-0.69911,-9.52413
2705,2705955,0.86910,-0.28252,-9.57681
2706,2706955,0.86670,-0.67277,-9.53850
2707,2707956,0.42617,-0.48602,-9.53850
2708,2708955,0.69192,-0.35195,-9.62230
2709,2709955,1.20189,-0.91459,-9.39245
2710,2710956,0.08380,0.28491,-9.68215
2711,2711955,1.13485,-0.73502,-9.37091
2712,2712955,1.14682,-0.66798,-9.36851
2713,2713955,0.28491,0.01197,-9.68694
2714,2714955,0.78051,-0.76614,-9.41400
2715,2715955,0.67516,-0.33519,-9.55526
2716,2716956,0.69671,-0.39265,-9.44034
2717,2717955,0.63446,-0.41180,-9.48343
2718,2718955,0.94571,-0.53870,-9.43794
2719,2719955,0.47166,-0.47405,-9.48104
2720,2720956,0.73981,-0.63686,-9.59835
2721,2721955,0.77572,-0.35674,-9.64624
2722,2722955,0.91219,-0.75178,-9.50259
2723,2723955,0.23224,-0.10774,-9.61272
2724,2724956,1.13485,-0.84994,-9.37809
2725,2725955,0.69432,-0.26815,-9.50737
2726,2726955,0.29449,-0.08380,-9.64145
2727,2727955,1.53708,-0.93374,-9.38527
2728,2728956,0.65601,-0.21069,-9.67257
2729,2729955,0.39265,-0.34716,-9.56723
2730,2730956,0.81642,-0.58658,-9.51935
2731,2731955,0.66798,-0.34716,-9.63906
2732,2732955,0.67516,-0.39504,-9.58638
2733,2733955,0.75657,-0.56264,-9.57202
2734,2734956,0.85473,-0.33279,-9.55526
2735,2735955,0.47405,-0.67516,-9.53611
2736,2736955,0.82121,-0.38307,-9.50498
2737,2737955,0.76854,-0.55067,-9.53132
2738,2738956,0.61052,-0.69432,-9.52413
2739,2739955,0.46926,-0.16520,-9.68215
2740,2740955,1.22104,-1.06781,-9.34218
2741,2741955,0.27054,0.14844,-9.65103
2742,2742956,0.83797,-0.50996,-9.49301
2743,2743955,1.27372,-0.94810,-9.35893
2744,2744955,0.30406,0.07661,-9.73482
2745,2745955,0.61770,-0.78769,-9.42597
2746,2746955,0.67756,-0.33040,-9.56005
2747,2747955,0.69671,-0.42617,-9.61033
2748,2748956,0.56264,-0.38786,-9.52892
2749,2749955,0.89543,-0.58897,-9.50737
2750,2750955,0.58897,-0.31843,-9.55765
2751,2751956,0.63207,-0.63446,-9.58878
2752,2752955,0.79966,-0.23942,-9.62948
2753,2753955,0.94810,-0.77572,-9.62948
2754,2754955,0.26336,-0.16999,-9.71328
2755,2755955,1.00796,-0.69911,-9.45470
2756,2756955,0.90501,-0.53151,-9.44513
2757,2757955,0.13408,0.13168,-9.69412
2758,2758956,1.49638,-0.93374,-9.36612
2759,2759955,0.82839,-0.33519,-9.59596
2760,2760955,0.37110,-0.22027,-9.61511
2761,2761955,0.82600,-0.75896,-9.41161
2762,2762955,0.57940,-0.33279,-9.59357
2763,2763955,0.62968,-0.35674,-9.50977
2764,2764955,0.62489,-0.57940,-9.61511
2765,2765955,0.88107,-0.45011,-9.52413
2766,2766955,0.46208,-0.61052,-9.52174
2767,2767956,0.86431,-0.46448,-9.52413
2768,2768955,0.79966,-0.45969,-9.57441
2769,2769955,0.67038,-0.63207,-9.50498
2770,2770955,0.36631,-0.14844,-9.62948
2771,2771955,1.27372,-0.99359,-9.35415
2772,2772955,0.32801,0.12689,-9.61751
2773,2773955,0.63446,-0.37110,-9.58160
2774,2774955,1.49877,-0.99120,-9.40442
2775,2775955,0.39025,0.08859,-9.78271
2776,2776955,0.64165,-0.70629,-9.47146
2777,2777955,0.76136,-0.42138,-9.61272
2778,2778955,0.61292,-0.38547,-9.55287
2779,2779955,0.53151,-0.37589,-9.53850
2780,2780955,0.86191,-0.56743,-9.52653
2781,2781956,0.66559,-0.35674,-9.61990
2782,2782955,0.61292,-0.77333,-9.57920
2783,2783955,0.75657,-0.26336,-9.60793
2784,2784955,0.88585,-0.77572,-9.55047
2785,2785955,0.33758,-0.26815,-9.56723
2786,2786955,0.93134,-0.58658,-9.47386
2787,2787955,1.01035,-0.56982,-9.45231
2788,2788955,0.08380,0.09816,-9.71328
2789,2789955,1.35512,-0.84994,-9.42597
2790,2790955,0.87388,-0.44772,-9.58878
2791,2791955,0.33758,-0.11732,-9.63906
2792,2792955,0.82600,-0.73981,-9.37809
2793,2793955,0.65601,-0.33040,-9.69412
2794,2794955,0.72065,-0.35434,-9.56723
2795,2795955,0.67038,-0.55545,-9.51935
2796,2796956,0.91459,-0.50996,-9.50977
2797,2797955,0.45729,-0.57940,-9.57920
2798,2798955,0.81642,-0.42138,-9.52892
2799,2799955,0.83318,-0.39025,-9.62708
2800,2800955,0.79487,-0.70390,-9.57441
2801,2801956,0.28491,-0.14365,-9.65582
2802,2802955,1.27850,-0.95289,-9.32781
2803,2803955,0.44532,-0.03831,-9.57202
2804,2804955,0.57700,-0.27054,-9.51216
2805,2805955,1.53947,-0.96486,-9.38288
2806,2806956,0.39744,0.05028,-9.72525
2807,2807955,0.59616,-0.69671,-9.49540
2808,2808955,0.80685,-0.50518,-9.65103
2809,2809955,0.68714,-0.39025,-9.57441
2810,2810955,0.59616,-0.35195,-9.50977
2811,2811955,0.79727,-0.56743,-9.55765
2812,2812955,0.62249,-0.36392,-9.54568
2813,2813955,0.56024,-0.73741,-9.55526
2814,2814955,0.81403,-0.30646,-9.56005
2815,2815955,0.86191,-0.74220,-9.58638
2816,2816955,0.40701,-0.35674,-9.48822
2817,2817955,0.73981,-0.51236,-9.45231
2818,2818955,1.09894,-0.76854,-9.38527
2819,2819955,0.11013,0.24660,-9.74201
2820,2820955,1.25696,-0.72544,-9.38527
2821,2821955,1.04148,-0.59137,-9.50259
2822,2822955,0.37110,-0.02634,-9.77313
2823,2823955,0.82361,-0.73502,-9.51935
2824,2824955,0.71108,-0.34237,-9.71328
2825,2825955,0.63446,-0.43096,-9.56723
2826,2826956,0.52194,-0.48842,-9.51216
2827,2827955,0.89783,-0.52672,-9.52174
2828,2828955,0.51475,-0.48123,-9.57441
2829,2829955,0.79487,-0.53151,-9.50259
2830,2830955,0.73741,-0.30406,-9.61033
2831,2831955,0.80685,-0.79966,-9.56484
2832,2832955,0.22505,-0.05507,-9.64384
2833,2833955,1.24259,-0.96486,-9.34696
2834,2834955,0.55785,-0.08140,-9.58399
2835,2835955,0.40462,-0.15562,-9.58878
2836,2836955,1.50835,-0.88825,-9.24641
2837,2837955,0.46208,-0.09098,-9.65342
2838,2838955,0.49560,-0.50518,-9.45949
2839,2839955,0.87388,-0.50757,-9.46667
2840,2840955,0.65601,-0.39744,-9.59835
2841,2841955,0.62010,-0.34237,-9.48822
2842,2842955,0.75657,-0.55785,-9.60554
2843,2843955,0.73741,-0.30167,-9.57920
2844,2844955,0.50996,-0.73263,-9.54568
2845,2845955,0.85473,-0.20351,-9.56484
2846,2846955,0.85473,-0.66080,-9.59357
2847,2847955,0.51954,-0.41899,-9.59596
2848,2848955,0.59137,-0.44532,-9.62230
2849,2849955,1.15879,-0.83558,-9.41879
2850,2850955,0.11971,0.19393,-9.76116
2851,2851955,1.06542,-0.61052,-9.50259
2852,2852955,1.21386,-0.78051,-9.48822
2853,2853955,0.28730,0.10056,-9.75158
2854,2854956,0.77093,-0.75417,-9.41879
2855,2855955,0.71347,-0.32561,-9.65342
2856,2856955,0.68714,-0.40941,-9.53611
2857,2857955,0.56264,-0.41899,-9.54808
2858,2858956,0.89543,-0.53391,-9.59117
2859,2859955,0.54348,-0.40941,-9.59117
2860,2860955,0.71347,-0.65841,-9.50019
2861,2861955,0.75178,-0.29688,-9.57920
2862,2862956,0.91937,-0.78290,-9.58399
2863,2863955,0.27294,-0.20590,-9.61751
2864,2864955,1.07739,-0.73502,-9.55526
2865,2865955,0.81403,-0.47166,-9.48583
2866,2866956,0.20111,0.08380,-9.64863
2867,2867955,1.46046,-0.97923,-9.30866
2868,2868956,0.67756,-0.23703,-9.54808
2869,2869955,0.36631,-0.33519,-9.49540
2870,2870955,0.75896,-0.63207,-9.45949
2871,2871955,0.58179,-0.37350,-9.62469
2872,2872956,0.55067,-0.39504,-9.53132
2873,2873955,0.63925,-0.55545,-9.59596
2874,2874956,0.84276,-0.39025,-9.62708
2875,2875955,0.51954,-0.62728,-9.56005
2876,2876955,0.87388,-0.41659,-9.49780
2877,2877955,0.82361,-0.52672,-9.63906
2878,2878956,0.58658,-0.64165,-9.53850
2879,2879955,0.39744,-0.17478,-9.56484
2880,2880955,1.25456,-1.03908,-9.34696
2881,2881955,0.17478,0.23224,-9.65342
2882,2882956,0.81403,-0.52672,-9.50977
2883,2883955,1.35272,-0.90980,-9.35654
2884,2884955,0.29449,0.03352,-9.71328
2885,2885955,0.67756,-0.73981,-9.37809
2886,2886955,0.67038,-0.31843,-9.57441
2887,2887955,0.67038,-0.42617,-9.57202
2888,2888955,0.55306,-0.37828,-9.50977
2889,2889956,0.89543,-0.63686,-9.52413
2890,2890955,0.59855,-0.37589,-9.55526
2891,2891955,0.62489,-0.73741,-9.60793
2892,2892955,0.76614,-0.25618,-9.64145
2893,2893956,0.90261,-0.75178,-9.59357
2894,2894955,0.22027,-0.16999,-9.65342
2895,2895955,0.96726,-0.69671,-9.50259
2896,2896955,0.89304,-0.55067,-9.51456
2897,2897956,0.14844,0.13886,-9.72525
2898,2898955,1.41258,-0.89064,-9.33978
2899,2899955,0.82361,-0.35434,-9.60554
2900,2900955,0.38786,-0.26336,-9.67976
2901,2901955,0.82600,-0.67995,-9.43555
2902,2902955,0.60094,-0.39265,-9.65103
2903,2903955,0.68235,-0.36631,-9.56723
2904,2904956,0.67756,-0.51715,-9.54568
2905,2905955,0.87388,-0.35195,-9.49301
2906,2906955,0.43574,-0.56264,-9.56962
2907,2907955,0.81882,-0.42377,-9.53611
2908,2908955,0.81642,-0.46448,-9.67736
2909,2909955,0.67756,-0.65362,-9.52892
2910,2910956,0.33758,-0.16999,-9.60793
2911,2911955,1.33836,-1.01275,-9.36372
2912,2912956,0.37828,0.09098,-9.63666
2913,2913955,0.67038,-0.35195,-9.51695
2914,2914956,1.50356,-0.88585,-9.37809
2915,2915955,0.39025,0.02155,-9.74201
2916,2916955,0.69671,-0.70150,-9.46428
2917,2917955,0.82839,-0.38307,-9.61511
2918,2918956,0.66559,-0.39265,-9.63187
2919,2919955,0.59616,-0.41180,-9.53371
2920,2920955,0.86670,-0.62728,-9.51935
2921,2921955,0.66559,-0.33758,-9.57441
2922,2922956,0.60094,-0.72784,-9.52653
2923,2923955,0.80924,-0.22984,-9.61751
2924,2924955,0.87149,-0.70150,-9.52413
2925,2925955,0.34477,-0.35434,-9.59596
2926,2926956,0.82361,-0.47645,-9.61272
2927,2927955,1.12767,-0.73741,-9.40682
2928,2928955,0.09816,0.18435,-9.61751
2929,2929955,1.29766,-0.85952,-9.30387
2930,2930955,0.93134,-0.53870,-9.42597
2931,2931955,0.30406,-0.03831,-9.58399
2932,2932955,0.84515,-0.70868,-9.35415
2933,2933955,0.64883,-0.28012,-9.58638
2934,2934956,0.60573,-0.33519,-9.54808
2935,2935955,0.57940,-0.49321,-9.62230
2936,2936956,0.90261,-0.50996,-9.56723
2937,2937955,0.46208,-0.53870,-9.53850
2938,2938955,0.81882,-0.53630,-9.56484
2939,2939955,0.78769,-0.37350,-9.60793
2940,2940956,0.78051,-0.77333,-9.50977
2941,2941955,0.24421,-0.13408,-9.60554
2942,2942955,1.21147,-0.99359,-9.36133
2943,2943955,0.48363,-0.02155,-9.65342
2944,2944956,0.49321,-0.21069,-9.59835
2945,2945955,1.50595,-0.92416,-9.34936
2946,2946956,0.43574,0.00000,-9.75637
2947,2947955,0.59616,-0.56743,-9.55047
2948,2948955,0.84276,-0.46448,-9.55526
2949,2949955,0.67756,-0.39025,-9.53611
2950,2950955,0.63925,-0.39504,-9.47386
2951,2951955,0.79487,-0.61770,-9.49780
2952,2952956,0.73502,-0.32561,-9.51695
2953,2953955,0.55306,-0.79966,-9.55047
2954,2954955,0.83318,-0.30406,-9.52174
2955,2955956,0.90022,-0.68474,-9.54808
2956,2956955,0.45011,-0.39983,-9.59835
2957,2957955,0.60813,-0.42377,-9.57202
2958,2958955,1.18513,-0.91698,-9.39964
2959,2959956,0.10774,0.17478,-9.73961
2960,2960955,1.14203,-0.71826,-9.40442
2961,2961955,1.10612,-0.71108,-9.45710
2962,2962955,0.26576,0.00958,-9.71567
2963,2963955,0.79487,-0.76375,-9.37809
2964,2964955,0.68714,-0.31603,-9.66300
2965,2965955,0.65362,-0.37350,-9.57681
2966,2966955,0.57940,-0.44772,-9.54329
2967,2967955,0.91937,-0.56024,-9.50498
2968,2968955,0.53391,-0.45729,-9.55047
2969,2969955,0.74460,-0.64883,-9.51456
2970,2970955,0.83079,-0.26336,-9.60314
2971,2971955,0.91698,-0.80445,-9.48104
2972,2972955,0.16281,-0.14844,-9.61033
2973,2973955,1.14922,-0.86670,-9.38527
2974,2974955,0.73502,-0.26097,-9.52413
2975,2975955,0.27054,0.00000,-9.67976
2976,2976955,1.50835,-0.94810,-9.32542
2977,2977955,0.56743,-0.08859,-9.63187
2978,2978955,0.46208,-0.44772,-9.50498
2979,2979955,0.76136,-0.57940,-9.50019
2980,2980955,0.67277,-0.35195,-9.62230
2981,2981955,0.65122,-0.41420,-9.52892
2982,2982956,0.68474,-0.59855,-9.60314
2983,2983955,0.81882,-0.43096,-9.52174
2984,2984955,0.42856,-0.74220,-9.54089
2985,2985955,0.83318,-0.37350,-9.54329
2986,2986955,0.85234,-0.57940,-9.55287
2987,2987955,0.54348,-0.50518,-9.54329
2988,2988955,0.49081,-0.26576,-9.59596
2989,2989955,1.27372,-0.85234,-9.39724
2990,2990955,0.14126,0.17478,-9.65582
2991,2991955,0.89304,-0.54827,-9.46667
2992,2992955,1.31681,-0.80685,-9.40203
2993,2993955,0.28252,0.13886,-9.67497
2994,2994955,0.72305,-0.78051,-9.30147
2995,2995955,0.69192,-0.28730,-9.58399
2996,2996955,0.67038,-0.37110,-9.61272
2997,2997955,0.52672,-0.35913,-9.53850
2998,2998955,0.82121,-0.61531,-9.56005
2999,2999955,0.50278,-0.36871,-9.61033
3000,3000955,0.66559,-0.67995,-9.56962
3001,3001955,0.78530,-0.24421,-9.69891
3002,3002955,0.88107,-0.81163,-9.58878
3003,3003955,0.27533,-0.21069,-9.55526
3004,3004955,1.03430,-0.72305,-9.48104
3005,3005955,0.92177,-0.56982,-9.49301
3006,3006955,0.19154,0.14365,-9.68215
3007,3007955,1.51553,-0.93134,-9.24401
3008,3008955,0.78051,-0.29928,-9.51216
3009,3009955,0.42617,-0.28970,-9.57441
3010,3010955,0.79727,-0.67756,-9.52174
3011,3011956,0.62489,-0.38307,-9.64863
3012,3012955,0.64643,-0.36152,-9.47864
3013,3013955,0.67277,-0.48842,-9.54089
3014,3014955,0.89304,-0.37350,-9.50977
3015,3015955,0.44293,-0.61292,-9.63427
3016,3016955,0.83079,-0.48842,-9.54808
3017,3017955,0.79727,-0.46208,-9.61272
3018,3018955,0.67038,-0.66080,-9.49062
3019,3019955,0.41180,-0.19154,-9.60554
3020,3020955,1.31921,-1.07260,-9.38288
3021,3021955,0.31843,0.12689,-9.67976
3022,3022955,0.74699,-0.44293,-9.45710
3023,3023955,1.41976,-0.88107,-9.37091
3024,3024955,0.28491,0.00958,-9.70370
3025,3025955,0.71108,-0.71347,-9.35415
3026,3026955,0.77093,-0.36631,-9.51216
3027,3027955,0.64883,-0.43335,-9.57920
3028,3028955,0.55785,-0.42856,-9.58399
3029,3029955,0.87867,-0.59616,-9.53611
3030,3030956,0.63686,-0.35913,-9.58878
3031,3031955,0.65362,-0.75657,-9.51216
3032,3032955,0.83079,-0.29928,-9.59357
3033,3033955,0.93134,-0.79966,-9.53850
3034,3034955,0.33519,-0.31125,-9.57681
3035,3035955,0.89783,-0.56503,-9.55047
3036,3036955,1.10852,-0.68474,-9.42837
3037,3037955,0.16759,0.16041,-9.64863
3038,3038955,1.37188,-0.87149,-9.30387
3039,3039955,0.86910,-0.45729,-9.56484
3040,3040956,0.33519,-0.11013,-9.67736
3041,3041955,0.81642,-0.70868,-9.51935
3042,3042955,0.62968,-0.34477,-9.65582
3043,3043955,0.62010,-0.42138,-9.58878
3044,3044955,0.64404,-0.53151,-9.60793
3045,3045955,0.95768,-0.44053,-9.57202
3046,3046955,0.45011,-0.57700,-9.56005
3047,3047955,0.83079,-0.42617,-9.51216
3048,3048955,0.80924,-0.35195,-9.56244
3049,3049955,0.72305,-0.74220,-9.52413
3050,3050955,0.28491,-0.16999,-9.67497
3051,3051955,1.31442,-1.05345,-9.43794
3052,3052955,0.39744,0.07422,-9.67497
3053,3053955,0.59137,-0.31364,-9.57920
3054,3054955,1.48680,-0.96007,-9.33739
3055,3055955,0.32561,0.07901,-9.68933
3056,3056955,0.60813,-0.68953,-9.40442
3057,3057955,0.73741,-0.46448,-9.51695
3058,3058955,0.64883,-0.36631,-9.61033
3059,3059955,0.57700,-0.36631,-9.54089
3060,3060955,0.87867,-0.63446,-9.50498
3061,3061955,0.68235,-0.29688,-9.56484
3062,3062955,0.54348,-0.76614,-9.51456
3063,3063955,0.84994,-0.26815,-9.57441
3064,3064955,0.96247,-0.75657,-9.55526
3065,3065956,0.42377,-0.32561,-9.62230
3066,3066955,0.83797,-0.55067,-9.57202
3067,3067955,1.07021,-0.74699,-9.38527
3068,3068955,0.09816,0.13647,-9.70131
3069,3069955,1.35033,-0.77093,-9.33739
3070,3070955,1.01993,-0.55785,-9.50498
3071,3071956,0.34716,-0.11732,-9.73961
3072,3072955,0.89543,-0.78769,-9.38048
3073,3073955,0.68953,-0.32561,-9.62708
3074,3074955,0.65122,-0.32322,-9.56244
3075,3075955,0.58419,-0.47884,-9.55047
3076,3076956,0.90980,-0.51954,-9.52413
3077,3077955,0.45729,-0.47645,-9.55047
3078,3078955,0.79248,-0.54348,-9.52413
3079,3079956,0.77572,-0.34955,-9.65821
3080,3080955,0.77093,-0.78051,-9.48343
3081,3081955,0.23224,-0.10534,-9.68933
3082,3082955,1.27850,-0.99838,-9.38288
3083,3083956,0.52912,-0.10774,-9.61511
3084,3084955,0.35913,-0.19872,-9.64624
3085,3085956,1.50116,-0.99359,-9.31584
3086,3086955,0.47405,-0.06225,-9.65103
3087,3087955,0.51954,-0.56503,-9.45710
3088,3088955,0.80445,-0.53870,-9.51456
3089,3089956,0.66319,-0.35913,-9.59596
3090,3090955,0.57700,-0.37110,-9.54089
3091,3091956,0.76136,-0.56743,-9.57681
3092,3092955,0.74460,-0.38547,-9.64624
3093,3093955,0.55306,-0.74939,-9.62708
3094,3094955,0.85473,-0.27533,-9.58878
